dataset,split_mode,model,bucket,auc_mean,auc_std,acc_mean,acc_std,nll_mean,nll_std,rmse_mean,rmse_std,ece_mean,ece_std,brier_mean,brier_std,uncertainty_mean,uncertainty_std,reliability_mean,reliability_std,resolution_mean,resolution_std
junyi,temporal,simplekt,dense,0.6782740694151773,0.0875430909778133,0.7023758499532615,0.048337956711798906,0.716430105203885,0.12970263066195997,0.45634025216772905,0.035647294288820235,0.12040864041852235,0.05235349336354534,0.20930536707360134,0.03458189822012379,0.2070404848467112,0.0,0.0233625725511938,0.024052820826461197,0.021066203194681315,0.01033488166813444
junyi,temporal,simplekt,medium,0.6222700666342313,0.05825648398447925,0.594141045007487,0.03353905372522342,0.8761241535976746,0.1729869056233471,0.5239726917176771,0.02873998284114196,0.1733760049407758,0.04442390137872592,0.2752357038439589,0.03146418805573158,0.2479340478422992,0.0,0.040453825118994625,0.02484513288138064,0.013154742567159977,0.006478767447831778
junyi,temporal,simplekt,sparse,0.5899415441615515,0.057391307430603514,0.6111316796248303,0.03231987574235091,0.9502142483445627,0.14032131611089707,0.526631590193082,0.021980523150342213,0.20498802241813616,0.03069055513737194,0.2777434512875966,0.02315693981065008,0.23055243601033337,0.0,0.05486851380737346,0.01724730117032937,0.007895160063996848,0.005879793652658386
junyi,temporal,simplekt,strict_cold_start,0.49045652151517966,0.06314731459476591,0.5140144073346431,0.06309557013918801,0.8001731428231592,0.25519226819552804,0.5185067483672255,0.04199085266739901,0.08722370555462743,0.11145263933926218,0.2703186078587994,0.04640402194766969,0.24978288643320043,0.0,0.026549451215717144,0.04450612010796491,0.005966320399868784,0.003997012090990701
xes3g5m,learner_based,bkt,dense,0.5,0.0,0.18974504863389444,0.002794368388974408,27.985214588103148,0.09651406495179282,0.9001407354304417,0.0015529575884371725,0.8102549513661055,0.002794368388974384,0.8102549513661055,0.002794368388974384,0.15373665948968662,0.0017294250207273332,0.656518291876419,0.0045237934097017395,0.0,0.0
xes3g5m,learner_based,bkt,medium,0.5,0.0,0.16013827757758634,0.012938927695224539,29.007796233392284,0.4468947304552781,0.9164214912423753,0.007075253866106138,0.8398617224224137,0.012938927695224584,0.8398617224224137,0.012938927695224584,0.1343823990654687,0.00869823491958852,0.7054793233569449,0.021637162614813178,0.0,0.0
xes3g5m,learner_based,bkt,sparse,0.5,0.0,0.3524596102296602,0.01386594321787734,22.365252728951077,0.47891271230679333,0.8046683812568934,0.008589468180529356,0.6475403897703398,0.013865943217877305,0.6475403897703398,0.013865943217877305,0.22810365713220193,0.0042025772261095285,0.41943673263813785,0.018068520443986835,0.0,0.0
xes3g5m,learner_based,bkt,strict_cold_start,0.5,0.0,0.8333333333333334,0.28867513459481287,0.6931471805599453,0.0,0.5,0.0,0.3333333333333333,0.2886751345948129,0.25,0.0,0.08333333333333333,0.14433756729740646,0.16666666666666666,0.14433756729740646,0.0,0.0
xes3g5m,learner_based,bkt,very_sparse,0.6388888888888888,0.4089564406759849,0.6166666666666667,0.31754264805429416,10.75441632079051,5.942272683596161,0.6579284572206722,0.11487043905565167,0.5,0.0,0.44166666666666665,0.15877132402714708,0.16916666666666666,0.015877132402714725,0.3333333333333333,0.14433756729740643,0.06083333333333333,0.0014433756729740651
xes3g5m,learner_based,dkt,dense,0.8174703462311094,0.002117385577371206,0.8328381997872041,0.0027032195134697643,0.3903911348958385,0.0063138424319537515,0.34902893434332694,0.002592630763857643,0.03826007652553718,0.001939066935303162,0.12182707852633139,0.0018126752021745155,0.16126669413869835,0.001873732993305302,0.0026343052308528602,0.0002923868715311132,0.04154312492077393,0.0005366491937665615
