kc_id,test_events,ECE,dataset,split,fold,train_freq,log_train_freq,n_train_learners,n_train_items,train_correct_rate,difficulty_proxy,median_sequence_position_train
797,2,0.4999987483024596,xes3g5m,learner_based,0,11,2.4849066497880004,11,1,1.0,0.0,0.3882149046793761
798,3,0.0005087455113729211,xes3g5m,learner_based,0,11,2.4849066497880004,11,1,0.7272727272727273,0.2727272727272727,0.396078431372549
799,5,0.003312967531383037,xes3g5m,learner_based,0,15,2.772588722239781,14,2,0.5333333333333333,0.4666666666666667,0.6631299734748011
8,1394,0.047669801691490106,xes3g5m,learner_based,0,4673,8.449770515098804,4027,13,0.8617590413010914,0.13824095869890862,0.22957198443579765
80,739,0.09091787482076231,xes3g5m,learner_based,0,2637,7.87777633327726,1701,11,0.8373151308304891,0.16268486916951086,0.6706948640483383
800,1,0.0001235239615198,xes3g5m,learner_based,0,1,0.6931471805599453,1,1,0.0,1.0,0.7413127413127413
801,1,1.1920928956188348e-06,xes3g5m,learner_based,0,9,2.302585092994046,6,4,0.8888888888888888,0.11111111111111116,0.8571428571428571
802,1,0.0010360479354858398,xes3g5m,learner_based,0,7,2.0794415416798357,7,3,0.7142857142857143,0.2857142857142857,0.9543859649122807
803,1,0.9976860284805298,xes3g5m,learner_based,0,1,0.6931471805599453,1,1,1.0,0.0,0.9691119691119691
804,5,0.19999427795410152,xes3g5m,learner_based,0,10,2.3978952727983707,10,1,1.0,0.0,0.9828657964952765
805,4,0.2499893653732299,xes3g5m,learner_based,0,11,2.4849066497880004,11,1,0.9090909090909091,0.09090909090909094,0.9855334538878843
806,4,0.00017085671424865723,xes3g5m,learner_based,0,10,2.3978952727983707,10,1,0.9,0.09999999999999998,0.985740118832343
807,2,5.960464477539062e-07,xes3g5m,learner_based,0,7,2.0794415416798357,7,1,1.0,0.0,0.9903846153846154
808,2,0.004953294992446899,xes3g5m,learner_based,0,1,0.6931471805599453,1,1,1.0,0.0,0.9022556390977443
809,7,0.0688281485012599,xes3g5m,learner_based,0,54,4.007333185232471,54,2,0.9259259259259259,0.07407407407407407,0.5187311370495618
81,12365,0.1168569792211741,xes3g5m,learner_based,0,43085,10.670953397338373,9555,59,0.8116513867935476,0.18834861320645235,0.48261758691206547
810,3,0.3366701075186332,xes3g5m,learner_based,0,10,2.3978952727983707,10,1,0.7,0.30000000000000004,0.28486528968677977
82,2303,0.16346260744437763,xes3g5m,learner_based,0,7970,8.983565234427923,2805,40,0.7623588456712672,0.23764115432873278,0.6931038482471872
820,18,0.44220392706079614,xes3g5m,learner_based,0,56,4.04305126783455,56,1,0.6071428571428571,0.3928571428571429,0.14287573268155793
821,42,0.18385020741039798,xes3g5m,learner_based,0,143,4.969813299576001,132,3,0.8601398601398601,0.1398601398601399,0.13725490196078433
822,11,0.18734584613279864,xes3g5m,learner_based,0,77,4.356708826689592,53,2,0.7662337662337663,0.23376623376623373,0.52
823,11,3.52526783372205e-05,xes3g5m,learner_based,0,77,4.356708826689592,53,2,0.7662337662337663,0.23376623376623373,0.5236363636363637
824,22,0.17314779135102237,xes3g5m,learner_based,0,138,4.9344739331306915,85,4,0.7681159420289855,0.23188405797101452,0.5230323583439311
825,7,0.1275685429573059,xes3g5m,learner_based,0,16,2.833213344056216,16,1,0.625,0.375,0.6719294080405191
826,27,1.457927956013372e-07,xes3g5m,learner_based,0,89,4.499809670330265,89,1,0.7303370786516854,0.2696629213483146,0.9097744360902256
827,42,0.22560147808066433,xes3g5m,learner_based,0,137,4.927253685157205,106,2,0.6058394160583942,0.3941605839416058,0.9272727272727272
828,29,0.46434802639073336,xes3g5m,learner_based,0,105,4.663439094112067,105,2,0.4857142857142857,0.5142857142857142,0.9312714776632303
83,1070,0.1888129970391725,xes3g5m,learner_based,0,3777,8.236950048061455,1672,19,0.6531638866825523,0.3468361133174477,0.6179104477611941
830,18,0.45824951736125924,xes3g5m,learner_based,0,70,4.2626798770413155,70,1,0.5571428571428572,0.44285714285714284,0.9240174945329584
831,10,0.19670135110682166,xes3g5m,learner_based,0,25,3.258096538021482,25,1,0.24,0.76,0.41947565543071164
832,27,0.3505372487663947,xes3g5m,learner_based,0,74,4.31748811353631,74,2,0.36486486486486486,0.6351351351351351,0.9181251904262162
833,5,0.5463095204904675,xes3g5m,learner_based,0,15,2.772588722239781,15,1,0.26666666666666666,0.7333333333333334,0.022641509433962263
834,5,0.029952514977048834,xes3g5m,learner_based,0,15,2.772588722239781,15,1,0.26666666666666666,0.7333333333333334,0.03018867924528302
836,9,0.11110578676700791,xes3g5m,learner_based,0,35,3.58351893845611,35,1,0.0,1.0,0.6547619047619048
838,2,0.49259376525878906,xes3g5m,learner_based,0,1,0.6931471805599453,1,1,1.0,0.0,0.6541353383458647
839,3,0.7331801081697145,xes3g5m,learner_based,0,15,2.772588722239781,15,3,0.4,0.6,0.10699588477366255
84,544,0.14572984273770406,xes3g5m,learner_based,0,1950,7.576097340623111,1640,6,0.8343589743589743,0.16564102564102567,0.6862856766322765
841,2,0.054883305085240856,xes3g5m,learner_based,0,3,1.3862943611198906,3,1,0.3333333333333333,0.6666666666666667,0.15367965367965367
844,1,0.0233761370182037,xes3g5m,learner_based,0,5,1.791759469228055,5,1,0.0,1.0,0.4230769230769231
845,1,0.0365390181541444,xes3g5m,learner_based,0,5,1.791759469228055,5,1,1.0,0.0,0.4198717948717949
846,1,6.135532203188632e-06,xes3g5m,learner_based,0,4,1.6094379124341003,4,1,0.25,0.75,0.7110455710116657
848,1,0.00011730194091796875,xes3g5m,learner_based,0,6,1.9459101490553132,6,2,0.6666666666666666,0.33333333333333337,0.8176117293764353
849,2,0.6185834407806396,xes3g5m,learner_based,0,13,2.6390573296152584,13,1,0.5384615384615384,0.46153846153846156,0.3193548387096774
85,426,0.20432846482073613,xes3g5m,learner_based,0,1590,7.372118028337787,820,10,0.6553459119496855,0.3446540880503145,0.6945700245700246
850,2,0.49937704205513,xes3g5m,learner_based,0,6,1.9459101490553132,3,2,1.0,0.0,0.9761904761904762
858,1,4.410743713378906e-06,xes3g5m,learner_based,0,5,1.791759469228055,5,1,0.8,0.19999999999999996,0.23706896551724138
859,1,3.528594970703125e-05,xes3g5m,learner_based,0,9,2.302585092994046,9,1,0.7777777777777778,0.2222222222222222,0.46255506607929514
86,2080,0.1747438366045782,xes3g5m,learner_based,0,7861,8.969796305981806,2396,28,0.723953695458593,0.276046304541407,0.671604938271605
87,1983,0.1967950857325917,xes3g5m,learner_based,0,7238,8.88723835429314,5488,9,0.7105554020447638,0.28944459795523625,0.9330906170173545
88,9375,0.09346690028305638,xes3g5m,learner_based,0,35167,10.467891857203348,9360,52,0.8080018198879632,0.19199818011203684,0.92914653784219
89,236,1.0594000373888194e-05,xes3g5m,learner_based,0,813,6.70196036600254,642,2,0.7047970479704797,0.2952029520295203,0.8345864661654135
9,7120,0.16120980811703928,xes3g5m,learner_based,0,24243,10.095924443071176,9529,50,0.7949098708905663,0.2050901291094337,0.10070257611241218
90,28,0.20663943535847856,xes3g5m,learner_based,0,122,4.812184355372417,121,1,0.5327868852459017,0.4672131147540983,0.7205818732424832
91,7206,0.11431257895553545,xes3g5m,learner_based,0,26482,10.184258296685131,7890,21,0.7614983762555698,0.23850162374443018,0.8989041013631178
92,1441,0.10701911087586727,xes3g5m,learner_based,0,5250,8.566173813637858,2611,28,0.8262857142857143,0.1737142857142857,0.7309678416821274
93,920,0.02163232403107882,xes3g5m,learner_based,0,3338,8.113426639943654,2419,9,0.7273816656680647,0.2726183343319353,0.75
94,259,0.05085212367894526,xes3g5m,learner_based,0,896,6.799055862058796,894,3,0.9408482142857143,0.0591517857142857,0.7481239700135517
95,316,0.04309053247487998,xes3g5m,learner_based,0,1217,7.1049654482698426,1215,1,0.9597370583401807,0.04026294165981925,0.7272727272727273
96,808,0.01597003930256627,xes3g5m,learner_based,0,2892,7.970049304976135,2348,6,0.8938450899031812,0.10615491009681877,0.7567308687998343
97,368,0.07650437466952059,xes3g5m,learner_based,0,1375,7.226936018493289,1121,3,0.8967272727272727,0.1032727272727273,0.7566037735849057
98,1362,0.05325599228447443,xes3g5m,learner_based,0,5311,8.57772369115627,2430,14,0.7765016004518923,0.22349839954810768,0.7382198952879581
99,3111,0.11879195337270887,xes3g5m,learner_based,0,10860,9.292933670280036,3363,21,0.7831491712707183,0.21685082872928174,0.8053108974358975
